як1454                        ;       123;       251;   2726189;    998880
як1454                        ;       123;       251;   2726190;    998844
як1454                        ;       123;       251;   2726191;    998843
як1454                        ;       123;       251;   2726192;    998842
як1454                        ;       123;       251;   2726193;   1111248
як1454                        ;       123;       251;   2726194;    998840
як1454                        ;       123;       251;   2726195;    934260
як1454                        ;       123;       251;   2726196;    934262
як1454                        ;       123;       251;   2726197;    934263
як1454                        ;       123;       251;   2726198;    934264
як1454                        ;       123;       251;   2726199;   1256100
як1454                        ;       123;       251;   2726200;   1086840
як1454                        ;       251;       123;   2726045;     13241
як1454                        ;       251;       123;   2726050;     13242
як1454                        ;       251;       123;   2726052;   1295961
як1454                        ;       251;       123;   2726053;    125433
як1454                        ;       251;       123;   2726054;    125452
як1454                        ;       251;       123;   2726055;    125453
як1454                        ;       251;       123;   2726057;    250740
як1454                        ;       251;       123;   2726058;    125462
як1454                        ;       251;       123;   2726059;    125465
як1454                        ;       251;       123;   2726061;    125466
як1454                        ;       251;       123;   2726063;    125467
як1454                        ;       251;       123;   2726065;    125468
як1454                        ;       251;       123;   2726066;    125469
як1454                        ;       251;       123;   2726068;    125470
як1454                        ;       251;       123;   2726071;    125471
як1454                        ;       251;       123;   2726072;    250820
як1454                        ;       251;       123;   2726074;   1022580
як1454                        ;       251;       123;   2726075;    648420
як1454                        ;       251;       123;   2726077;    648421
як1454                        ;       251;       123;   2726078;    648422
як1454                        ;       251;       123;   2726079;    648423
як1454                        ;       251;       123;   2726080;    648424
як1454                        ;       251;       123;   2726082;    784581
як1454                        ;       251;       123;   2726084;     96728
як1454                        ;       251;       123;   2726085;     77500
як1454                        ;       251;       123;   2726086;     77494
як1454                        ;       251;       123;   2726087;     77466
як1454                        ;       251;       123;   2726088;     77435
як1454                        ;       251;       123;   2726089;     77007
як1454                        ;       251;       123;   2726091;     76960
як1454                        ;       251;       123;   2726092;     76803
як1454                        ;       251;       123;   2726093;     76759
як1454                        ;       251;       123;   2726095;    938283
як1454                        ;       251;       123;   2726097;     75824
як1454                        ;       251;       123;   2726099;    121523
як1454                        ;       251;       123;   2726100;    121596
як1454                        ;       251;       123;   2726101;    228300
як1454                        ;       251;       123;   2726103;    228320
як1454                        ;       251;       123;   2726104;    352480
як1454                        ;       251;       123;   2726105;    228340
як1454                        ;       251;       123;   2726106;    446260
як1454                        ;       251;       123;   2726108;    641240
як1454                        ;       251;       123;   2726109;    406920
як1454                        ;       251;       123;   2726110;    473970
як1454                        ;       251;       123;   2726111;    406870
як1454                        ;       251;       123;   2726112;    406871
як1454                        ;       251;       123;   2726113;    336921
як1454                        ;       251;       123;   2726114;    406942
як1454                        ;       251;       123;   2726115;    406944
як1454                        ;       251;       123;   2726116;    846697
як1454                        ;       251;       123;   2726117;    632701
як1454                        ;       251;       123;   2726118;    846696
як1454                        ;       251;       123;   2726119;    846695
як1454                        ;       251;       123;   2726120;    846694
як1454                        ;       251;       123;   2726121;    846692
як1454                        ;       251;       123;   2726122;   1295980
як1454                        ;       251;       123;   2726123;    489283
як1454                        ;       251;       123;   2726124;    489282
як1454                        ;       251;       123;   2726125;    845405
як1454                        ;       251;       123;   2726126;    903681
як1454                        ;       251;       123;   2726127;   1295981
як1454                        ;       251;       123;   2726128;    903683
як1454                        ;       251;       123;   2726129;   1296000
як1454                        ;       123;       251;   2726130;   1296001
як1454                        ;       123;       251;   2726131;   1296002
як1454                        ;       123;       251;   2726132;   1296003
як1454                        ;       123;       251;   2726133;   1296004
як1454                        ;       123;       251;   2726134;    828865
як1454                        ;       123;       251;   2726135;    904751
як1454                        ;       123;       251;   2726136;   1296005
як1454                        ;       123;       251;   2726137;   1296006
як1454                        ;       123;       251;   2726138;   1296007
як1454                        ;       123;       251;   2726139;   1296008
як1454                        ;       123;       251;   2726140;   1296009
як1454                        ;       123;       251;   2726141;   1296010
як1454                        ;       123;       251;   2726142;   1296011
як1454                        ;       123;       251;   2726143;   1296012
як1454                        ;       123;       251;   2726144;   1296013
як1454                        ;       123;       251;   2726145;   1296014
як1454                        ;       123;       251;   2726146;   1296015
як1454                        ;       123;       251;   2726147;   1296016
як1454                        ;       123;       251;   2726148;    814276
як1454                        ;       123;       251;   2726149;    814277
як1454                        ;       123;       251;   2726152;   1296020
як1454                        ;       123;       251;   2726158;   1296021
як1454                        ;       123;       251;   2726159;   1296022
як1454                        ;       123;       251;   2726160;   1296023
як1454                        ;       123;       251;   2726161;   1296024
як1454                        ;       123;       251;   2726162;   1296025
як1454                        ;       123;       251;   2726163;   1296026
як1454                        ;       123;       251;   2726164;   1296027
як1454                        ;       123;       251;   2726165;   1296028
як1454                        ;       123;       251;   2726166;   1296029
як1454                        ;       123;       251;   2726167;    621020
як1454                        ;       123;       251;   2726168;    621021
як1454                        ;       123;       251;   2726169;    509528
як1454                        ;       123;       251;   2726170;    509527
як1454                        ;       123;       251;   2726171;    621140
як1454                        ;       123;       251;   2726172;   1296030
як1454                        ;       123;       251;   2726173;   1016221
як1454                        ;       123;       251;   2726174;    509506
як1454                        ;       123;       251;   2726175;    793860
як1454                        ;       123;       251;   2726176;   1296031
як1454                        ;       123;       251;   2726177;   1296032
як1454                        ;       123;       251;   2726178;   1296033
як1454                        ;       123;       251;   2726179;   1296034
як1454                        ;       123;       251;   2726180;   1111260
як1454                        ;       123;       251;   2726181;   1296035
як1454                        ;       123;       251;   2726182;   1296036
як1454                        ;       123;       251;   2726183;   1296037
як1454                        ;       123;       251;   2726184;   1296038
як1454                        ;       123;       251;   2726185;   1296039
як1454                        ;       123;       251;   2726186;   1296040
як1454                        ;       123;       251;   2726187;    998882
як1454                        ;       123;       251;   2726188;    998881
