  40030556;  40062943;         5;    393117
  40030556;  40030560;         5;    112228
  40030560;  40030556;         5;    112228
  40030560;  40030566;         5;    112334
  40030566;  40030570;         4;    407683
  40030570;  40030566;         4;    407683
  40030570;  40030576;         4;    407682
  40030576;  40030582;         5;    112430
  40030582;  40030576;         5;    112430
  40030566;  40030560;         5;    112334
  40030576;  40030570;         4;    407682
   1696838;   1696535;        11;    558520
   1696535;   1696838;        11;    558520
   1696838;   1696837;        11;    669442
   1696837;   1696838;        11;    669442
   1696249;   1696248;         1;    669484
   1695952;  40026774;         5;    669494
  40026774;   1695952;         5;    669494
  40026774;  40081552;         5;    669541
   1696252;   1696254;         6;    669479
   1696254;   1696252;         6;    669479
   1696252;   1696249;         2;    669481
   1696249;   1696252;         2;    669481
   1696254;   1696537;         6;    409342
   1696537;   1696254;         6;    409342
   1690608;   1689314;        10;    467900
   1689314;   1689313;        18;    331820
   1690608;  40006498;        14;    427000
   1689314;   1690608;        10;    467900
   1689313;   1689314;        18;    331820
   1689313;   1689315;        10;    155321
   1689315;   1689313;        10;    155321
  40062943;  40062946;         4;    467200
  40062943;  40030556;         5;    393117
  40062946;  40062943;         4;    467200
  40062946;          ;         1;    311310
  40068435;   1696535;        10;    407560
   1696535;  40068435;        10;    407560
   1689315;   1689318;         5;    658560
   1689318;   1689315;         5;    658560
   1689318;  40073557;         6;    554081
  40073557;   1689318;         6;    554081
  40073557;  40073556;         6;    554082
  40073556;  40073557;         6;    554082
  40073556;  40073555;         6;    554083
  40073555;  40073556;         6;    554083
  40073555;  40073546;        10;    659160
  40073546;  40073555;        10;    659160
  40073551;  40073545;        11;    669421
  40073545;  40073551;        11;    669421
  40073545;  40073542;        11;    669422
  40073542;  40073545;        11;    669422
  40073542;  40073541;        11;    669440
  40073541;  40073542;        11;    669440
  40073541;   1696837;        11;    669441
   1696837;  40073541;        11;    669441
  40066272;   1695952;         5;    669492
   1695952;  40066272;         5;    669492
  40066272;  40066270;         3;    594820
  40066270;  40066272;         3;    594820
  40066270;   1695953;         1;    669488
   1695953;  40066270;         1;    669488
   1695953;   1696248;         1;    669485
   1696248;   1695953;         1;    669485
   1696248;   1696249;         1;    669484
  40068430;  40068420;        10;    568265
  40068420;  40068430;        10;    568265
  40068420;   1696537;        10;    407605
   1696537;  40068420;        10;    407605
  40068431;  40068430;        10;    568266
  40068430;  40068431;        10;    568266
  40068431;  40068436;        10;    361403
  40068436;  40068431;        10;    361403
  40068436;  40068435;        10;    361402
  40068435;  40068436;        10;    361402
  40081555;  40081557;         5;    409566
  40081557;  40081555;         5;    409566
  40081557;  40081554;         4;    669544
  40081554;  40081557;         4;    669544
  40081554;  40081553;         4;    546624
  40081553;  40081554;         4;    546624
  40081553;  40081552;         4;    546625
  40081552;  40081553;         4;    546625
  40081552;  40026774;         5;    669541
  40081580;  40030582;         5;    669580
  40030582;  40081580;         5;    669580
  40081580;  40081578;         4;    440842
  40081578;  40081580;         4;    440842
  40081578;  40081576;         4;    440841
  40081576;  40081578;         4;    440841
  40081576;  40081572;         4;    440840
  40081572;  40081576;         4;    440840
  40081572;  40081568;         5;    669546
  40081568;  40081572;         5;    669546
  40081568;  40081555;         5;    669545
  40081555;  40081568;         5;    669545
  40073546;  40073551;         6;    669420
  40073551;  40073546;         6;    669420
